location,date,total_cases,new_cases,total_deaths,new_deaths,total_vaccinations
United States,2021-07-26,25650481,3112,273937,34,116396396
United States,2021-07-27,25657709,7228,274014,77,117271557
United States,2021-07-28,25661904,4195,274059,45,118146718
United States,2021-07-29,25665593,3689,274098,39,119021879
United States,2021-07-30,25667242,1649,274116,18,119897039
United States,2021-07-31,25669842,2600,274143,27,120772200
United States,2021-08-01,25674599,4757,274194,51,121647361
United States,2021-08-02,25677897,3298,274229,35,122522522
United States,2021-08-03,25683288,5391,274287,58,123397683
United States,2021-08-04,25686203,2915,274318,31,124272844
United States,2021-08-05,25687973,1770,274337,19,125148005
United States,2021-08-06,25691953,3980,274380,43,126023166
United States,2021-08-07,25692423,470,274385,5,126898326
United States,2021-08-08,25693558,1135,274397,12,127773487
United States,2021-08-09,25694195,637,274404,7,128648648
United States,2021-08-10,25696638,2443,274430,26,129523809
United States,2021-08-11,25697630,992,274440,10,130398970
United States,2021-08-12,25701963,4333,274486,46,131274131
United States,2021-08-13,25703446,1483,274502,16,132149292
United States,2021-08-14,25706176,2730,274531,29,133024453
United States,2021-08-15,25709360,3184,274565,34,133899613
United States,2021-08-16,25709828,468,274570,5,134774774
United States,2021-08-17,25712790,2962,274602,32,135649935
United States,2021-08-18,25715768,2978,274634,32,136525096
United States,2021-08-19,25716809,1041,274645,11,137400257
United States,2021-08-20,25718184,1375,274660,15,138275418
United States,2021-08-21,25719270,1086,274671,11,139150579
United States,2021-08-22,25721883,2613,274699,28,140025740
United States,2021-08-23,25721923,40,274700,1,140900900
United States,2021-08-24,25724492,2569,274727,27,141776061
United States,2021-08-25,25726043,1551,274744,17,142651222
United States,2021-08-26,25726906,863,274753,9,143526383
United States,2021-08-27,25731854,4948,274806,53,144401544
United States,2021-08-28,25732056,202,274808,2,145276705
United States,2021-08-29,25732561,505,274813,5,146151866
United States,2021-08-30,25733952,1391,274828,15,147027027
United States,2021-08-31,25736439,2487,274855,27,147902187
United States,2021-09-01,25736508,69,274855,0,148777348
United States,2021-09-02,25737645,1137,274868,13,149652509
United States,2021-09-03,25739440,1795,274887,19,150527670
United States,2021-09-04,25740860,1420,274902,15,151402831
United States,2021-09-05,25744747,3887,274943,41,152277992
United States,2021-09-06,25745057,310,274947,4,153153153
United States,2021-09-07,25746131,1074,274958,11,154028314
United States,2021-09-08,25747662,1531,274975,17,154903474
United States,2021-09-09,25751500,3838,275016,41,155778635
United States,2021-09-10,25751847,347,275019,3,156653796
United States,2021-09-11,25753920,2073,275041,22,157528957
United States,2021-09-12,25754161,241,275044,3,158404118
United States,2021-09-13,25754500,339,275048,4,159279279
United States,2021-09-14,25755251,751,275056,8,160154440
United States,2021-09-15,25755621,370,275060,4,161029601
United States,2021-09-16,25758502,2881,275090,30,161904761
United States,2021-09-17,25760375,1873,275110,20,162779922
United States,2021-09-18,25760741,366,275114,4,163655083
United States,2021-09-19,25763049,2308,275139,25,164530244
United States,2021-09-20,25763359,310,275142,3,165405405
United States,2021-09-21,25764747,1388,275157,15,166280566
United States,2021-09-22,25765033,286,275160,3,167155727
United States,2021-09-23,25765425,392,275164,4,168030888
United States,2021-09-24,25766552,1127,275176,12,168906048
United States,2021-09-25,25768745,2193,275200,24,169781209
United States,2021-09-26,25769228,483,275205,5,170656370
United States,2021-09-27,25770503,1275,275218,13,171531531
United States,2021-09-28,25772598,2095,275241,23,172406692
United States,2021-09-29,25773383,785,275249,8,173281853
United States,2021-09-30,25774488,1105,275261,12,174157014
United States,2021-10-01,25775956,1468,275277,16,175032175
United States,2021-10-02,25777443,1487,275293,16,175907335
United States,2021-10-03,25779345,1902,275313,20,176782496
United States,2021-10-04,25779550,205,275315,2,177657657
United States,2021-10-05,25783091,3541,275353,38,178532818
United States,2021-10-06,25786425,3334,275389,36,179407979
United States,2021-10-07,25789947,3522,275426,37,180283140
United States,2021-10-08,25792255,2308,275451,25,181158301
United States,2021-10-09,25794264,2009,275472,21,182033462
United States,2021-10-10,25796984,2720,275501,29,182908622
United States,2021-10-11,25800814,3830,275542,41,183783783
United States,2021-10-12,25802617,1803,275561,19,184658944
United States,2021-10-13,25802625,8,275562,1,185534105
United States,2021-10-14,25805832,3207,275596,34,186409266
United States,2021-10-15,25806927,1095,275607,11,187284427
United States,2021-10-16,25809574,2647,275636,29,188159588
United States,2021-10-17,25813120,3546,275674,38,189034749
United States,2021-10-18,25817037,3917,275715,41,189909909
United States,2021-10-19,25817770,733,275723,8,190785070
United States,2021-10-20,25820244,2474,275750,27,191660231
United States,2021-10-21,25823961,3717,275789,39,192535392
United States,2021-10-22,25827692,3731,275829,40,193410553
United States,2021-10-23,25833846,6154,275895,66,194285714
United States,2021-10-24,25839896,6050,275960,65,195160875
United States,2021-10-25,25843205,3309,275995,35,196036036
United States,2021-10-26,25844592,1387,276010,15,196911196
United States,2021-10-27,25848575,3983,276052,42,197786357
United States,2021-10-28,25854540,5965,276116,64,198661518
United States,2021-10-29,25861357,6817,276189,73,199536679
United States,2021-10-30,25869396,8039,276275,86,200411840
United States,2021-10-31,25875340,5944,276338,63,201287001
United States,2021-11-01,25885714,10374,276449,111,202162162
United States,2021-11-02,25893775,8061,276535,86,203037323
United States,2021-11-03,25897328,3553,276573,38,203912483
United States,2021-11-04,25904871,7543,276653,80,204787644
United States,2021-11-05,25911720,6849,276727,74,205662805
United States,2021-11-06,25915051,3331,276762,35,206537966
United States,2021-11-07,25924081,9030,276859,97,207413127
United States,2021-11-08,25931086,7005,276933,74,208288288
United States,2021-11-09,25936755,5669,276994,61,209163449
United States,2021-11-10,25944459,7704,277076,82,210038610
United States,2021-11-11,25950448,5989,277140,64,210913770
United States,2021-11-12,25958665,8217,277228,88,211788931
United States,2021-11-13,25969211,10546,277341,113,212664092
United States,2021-11-14,25980526,11315,277461,120,213539253
United States,2021-11-15,25988264,7738,277544,83,214414414
United States,2021-11-16,25998576,10312,277654,110,215289575
United States,2021-11-17,26008557,9981,277761,107,216164736
United States,2021-11-18,26018144,9587,277863,102,217039897
United States,2021-11-19,26030325,12181,277993,130,217915057
United States,2021-11-20,26042881,12556,278127,134,218790218
United States,2021-11-21,26055420,12539,278261,134,219665379
United States,2021-11-22,26067506,12086,278390,129,220540540
United States,2021-11-23,26078607,11101,278509,119,221415701
United States,2021-11-24,26091274,12667,278644,135,222290862
United States,2021-11-25,26104610,13336,278787,143,223166023
United States,2021-11-26,26115660,11050,278905,118,224041184
United States,2021-11-27,26128385,12725,279041,136,224916344
United States,2021-11-28,26142644,14259,279193,152,225791505
United States,2021-11-29,26153913,11269,279313,120,226666666
United States,2021-11-30,26165655,11742,279439,126,227541827
United States,2021-12-01,26180162,14507,279593,154,228416988
United States,2021-12-02,26195495,15333,279757,164,229292149
United States,2021-12-03,26210009,14514,279912,155,230167310
United States,2021-12-04,26226931,16922,280093,181,231042471
United States,2021-12-05,26244858,17927,280284,191,231917631
United States,2021-12-06,26263762,18904,280486,202,232792792
United States,2021-12-07,26280834,17072,280669,183,233667953
United States,2021-12-08,26296761,15927,280839,170,234543114
United States,2021-12-09,26315787,19026,281042,203,235418275
United States,2021-12-10,26332350,16563,281219,177,236293436
United States,2021-12-11,26349865,17515,281406,187,237168597
United States,2021-12-12,26370732,20867,281629,223,238043758
United States,2021-12-13,26388826,18094,281822,193,238918918
United States,2021-12-14,26410817,21991,282057,235,239794079
United States,2021-12-15,26432211,21394,282285,228,240669240
United States,2021-12-16,26452696,20485,282504,219,241544401
United States,2021-12-17,26471663,18967,282707,203,242419562
United States,2021-12-18,26492800,21137,282932,225,243294723
United States,2021-12-19,26516623,23823,283187,255,244169884
United States,2021-12-20,26539709,23086,283433,246,245045045
United States,2021-12-21,26560463,20754,283655,222,245920205
United States,2021-12-22,26582072,21609,283886,231,246795366
United States,2021-12-23,26606003,23931,284141,255,247670527
United States,2021-12-24,26630031,24028,284398,257,248545688
United States,2021-12-25,26651968,21937,284632,234,249420849
United States,2021-12-26,26676071,24103,284890,258,250296010
United States,2021-12-27,26699453,23382,285139,249,251171171
United States,2021-12-28,26720424,20971,285363,224,252046332
United States,2021-12-29,26747830,27406,285656,293,252921492
United States,2021-12-30,26774135,26305,285937,281,253796653
United States,2021-12-31,26803727,29592,286253,316,254671814
United States,2022-01-01,26828701,24974,286520,267,255546975
United States,2022-01-02,26857718,29017,286830,310,256422136
United States,2022-01-03,26887157,29439,287144,314,257297297
United States,2022-01-04,26914288,27131,287434,290,258172458
United States,2022-01-05,26941305,27017,287722,288,259047619
United States,2022-01-06,26970063,28758,288029,307,259922779
United States,2022-01-07,26998103,28040,288329,300,260797940
United States,2022-01-08,27028608,30505,288655,326,261673101
United States,2022-01-09,27055740,27132,288944,289,262548262
United States,2022-01-10,27086899,31159,289277,333,263423423
United States,2022-01-11,27116243,29344,289590,313,264298584
United States,2022-01-12,27150049,33806,289951,361,265173745
United States,2022-01-13,27183189,33140,290305,354,266048906
United States,2022-01-14,27216891,33702,290665,360,266924066
United States,2022-01-15,27249153,32262,291010,345,267799227
United States,2022-01-16,27280515,31362,291345,335,268674388
United States,2022-01-17,27311731,31216,291678,333,269549549
United States,2022-01-18,27345844,34113,292042,364,270424710
United States,2022-01-19,27378128,32284,292387,345,271299871
United States,2022-01-20,27412730,34602,292757,370,272175032
United States,2022-01-21,27446962,34232,293122,365,273050193
United States,2022-01-22,27482922,35960,293506,384,273925353
United States,2022-01-23,27517792,34870,293879,373,274800514
United States,2022-01-24,27555388,37596,294280,401,275675675
United States,2022-01-25,27592086,36698,294672,392,276550836
United States,2022-01-26,27629224,37138,295069,397,277425997
United States,2022-01-27,27665489,36265,295456,387,278301158
United States,2022-01-28,27703628,38139,295863,407,279176319
United States,2022-01-29,27743913,40285,296294,431,280051480
United States,2022-01-30,27781012,37099,296690,396,280926640
United States,2022-01-31,27820061,39049,297107,417,281801801
United States,2022-02-01,27858590,38529,297518,411,282676962
United States,2022-02-02,27898809,40219,297948,430,283552123
United States,2022-02-03,27937555,38746,298362,414,284427284
United States,2022-02-04,27980188,42633,298817,455,285302445
United States,2022-02-05,28020760,40572,299250,433,286177606
United States,2022-02-06,28061106,40346,299681,431,287052767
United States,2022-02-07,28105799,44693,300159,478,287927927
United States,2022-02-08,28150108,44309,300632,473,288803088
United States,2022-02-09,28193276,43168,301093,461,289678249
United States,2022-02-10,28239533,46257,301587,494,290553410
United States,2022-02-11,28281453,41920,302034,447,291428571
United States,2022-02-12,28325626,44173,302506,472,292303732
United States,2022-02-13,28369967,44341,302980,474,293178893
United States,2022-02-14,28415965,45998,303471,491,294054054
United States,2022-02-15,28464639,48674,303991,520,294929214
United States,2022-02-16,28509961,45322,304475,484,295804375
United States,2022-02-17,28558296,48335,304991,516,296679536
United States,2022-02-18,28607573,49277,305517,526,297554697
United States,2022-02-19,28654491,46918,306018,501,298429858
United States,2022-02-20,28701938,47447,306525,507,299305019
United States,2022-02-21,28753223,51285,307073,548,300180180
United States,2022-02-22,28801552,48329,307589,516,301055341
United States,2022-02-23,28853119,51567,308140,551,301930501
United States,2022-02-24,28904311,51192,308686,546,302805662
United States,2022-02-25,28955975,51664,309238,552,303680823
United States,2022-02-26,29004970,48995,309761,523,304555984
United States,2022-02-27,29060456,55486,310354,593,305431145
United States,2022-02-28,29111602,51146,310900,546,306306306
United States,2022-03-01,29164689,53087,311467,567,307181467
United States,2022-03-02,29216513,51824,312021,554,308056628
United States,2022-03-03,29268852,52339,312579,558,308931788
United States,2022-03-04,29321863,53011,313146,567,309806949
United States,2022-03-05,29375403,53540,313717,571,310682110
United States,2022-03-06,29429559,54156,314296,579,311557271
United States,2022-03-07,29486948,57389,314909,613,312432432
United States,2022-03-08,29543982,57034,315518,609,313307593
United States,2022-03-09,29598658,54676,316102,584,314182754
United States,2022-03-10,29656388,57730,316718,616,315057915
United States,2022-03-11,29714290,57902,317337,619,315933075
United States,2022-03-12,29772429,58139,317957,620,316808236
United States,2022-03-13,29829956,57527,318572,615,317683397
United States,2022-03-14,29888808,58852,319200,628,318558558
United States,2022-03-15,29947389,58581,319826,626,319433719
United States,2022-03-16,30008584,61195,320480,654,320308880
United States,2022-03-17,30067471,58887,321108,628,321184041
United States,2022-03-18,30128309,60838,321758,650,322059202
United States,2022-03-19,30189960,61651,322417,659,322934362
United States,2022-03-20,30251161,61201,323070,653,323809523
United States,2022-03-21,30311388,60227,323713,643,324684684
United States,2022-03-22,30373379,61991,324375,662,325559845
United States,2022-03-23,30438091,64712,325067,692,326435006
United States,2022-03-24,30502685,64594,325756,689,327310167
United States,2022-03-25,30566911,64226,326442,686,328185328
United States,2022-03-26,30629118,62207,327107,665,329060489
United States,2022-03-27,30693603,64485,327795,688,329935649
